id,venue_id,day,opening_time,closing_time
1603,ven_416b786c6558446c49774b526b6f7751427045636154504a496843,6,9,17
1604,ven_453338504841477742644e526b6f776135556f514566504a496843,0,10,19
1605,ven_453338504841477742644e526b6f776135556f514566504a496843,1,10,19
1606,ven_453338504841477742644e526b6f776135556f514566504a496843,2,10,19
1607,ven_453338504841477742644e526b6f776135556f514566504a496843,3,10,19
1608,ven_453338504841477742644e526b6f776135556f514566504a496843,4,10,19
1609,ven_453338504841477742644e526b6f776135556f514566504a496843,5,10,18
1610,ven_453338504841477742644e526b6f776135556f514566504a496843,6,10,18
1611,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,0,9,0
1612,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,1,9,0
1613,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,2,9,0
1614,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,3,9,0
1615,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,4,9,0
1616,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,5,9,0
1617,ven_454e4e686e4a7046453659526b6f775a6c3673525158614a496843,6,9,0
1618,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,0,10,17
1619,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,1,10,17
1620,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,2,10,17
1621,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,3,10,17
1622,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,4,10,17
1623,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,5,10,18
1624,ven_45566b4479733438494a61526b6f775952704d3242546a4a496843,6,-1,-1
1625,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,0,6,1
1626,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,1,6,1
1627,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,2,6,1
1628,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,3,6,1
1629,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,4,6,1
1630,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,5,6,1
1631,ven_45767a5a37493134595157526b6f775964324e424e65734a496843,6,6,1
1632,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,0,6,1
1633,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,1,6,1
1634,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,2,6,1
1635,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,3,6,1
1636,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,4,6,1
1637,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,5,6,1
1638,ven_495f6e76636f42494a6841526b6f77595650686c735f774a496843,6,6,1
1639,ven_495f727346415163724f64526b6f77325f784f413864794a496843,0,6,1
1640,ven_495f727346415163724f64526b6f77325f784f413864794a496843,1,6,1
1641,ven_495f727346415163724f64526b6f77325f784f413864794a496843,2,6,1
1642,ven_495f727346415163724f64526b6f77325f784f413864794a496843,3,6,1
1643,ven_495f727346415163724f64526b6f77325f784f413864794a496843,4,6,1
1644,ven_495f727346415163724f64526b6f77325f784f413864794a496843,5,6,1
1645,ven_495f727346415163724f64526b6f77325f784f413864794a496843,6,6,1
1646,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,0,10,17
1647,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,1,10,17
1648,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,2,10,17
1649,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,3,10,17
1650,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,4,10,17
1651,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,5,10,17
1652,ven_496166424b6e594d315673526b6f7759525073506f58434a496843,6,10,17
1653,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,0,0,0
1654,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,1,0,0
1655,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,2,0,0
1656,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,3,0,0
1657,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,4,0,0
1658,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,5,0,0
1659,ven_496e4a6a53637471707138526b6f7759706131473859524a496843,6,0,0
1660,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,0,8,17
1661,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,1,8,17
1662,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,2,8,17
1663,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,3,8,17
1664,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,4,8,17
1665,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,5,-1,-1
1666,ven_496f786742743433746c6f526b6f773144646a306c39344a496843,6,-1,-1
1667,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,0,6,1
1668,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,1,6,1
1669,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,2,6,1
1670,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,3,6,1
1671,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,4,6,1
1672,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,5,6,1
1673,ven_49724965316452505f3148526b6f77594a35553366315f4a496843,6,6,1
1674,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,0,10,17
1675,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,1,10,17
1676,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,2,10,17
1677,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,3,10,17
1678,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,4,10,17
1679,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,5,10,17
1680,ven_49726b487a6d4b496a5538526b6f77593949365744396f4a496843,6,10,17
1681,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,0,7,19
1682,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,1,7,19
1683,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,2,7,19
1684,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,3,7,19
1685,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,4,7,19
1686,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,5,7,19
1687,ven_497334794b377835486e55526b6f775964356c4b565f4a4a496843,6,7,19
1688,ven_497749695a725530395438526b6f7759355531676c786e4a496843,0,10,17
1689,ven_497749695a725530395438526b6f7759355531676c786e4a496843,1,10,17
1690,ven_497749695a725530395438526b6f7759355531676c786e4a496843,2,10,17
1691,ven_497749695a725530395438526b6f7759355531676c786e4a496843,3,10,17
1692,ven_497749695a725530395438526b6f7759355531676c786e4a496843,4,10,17
1693,ven_497749695a725530395438526b6f7759355531676c786e4a496843,5,10,17
1694,ven_497749695a725530395438526b6f7759355531676c786e4a496843,6,10,17
1695,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,0,10,18
1696,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,1,10,18
1697,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,2,10,18
1698,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,3,10,18
1699,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,4,10,18
1700,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,5,10,18
1701,ven_4d324566304a52446b6234526b6f77594e5f786c4d33344a496843,6,10,18
1702,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,0,0,0
1703,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,1,0,0
1704,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,2,0,0
1705,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,3,0,0
1706,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,4,0,0
1707,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,5,0,0
1708,ven_4d446b59594e4549377562526b6f77594a4651414151414a496843,6,0,0
1709,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,0,6,1
1710,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,1,6,1
1711,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,2,6,1
1712,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,3,6,1
1713,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,4,6,1
1714,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,5,6,1
1715,ven_4d457a4474397179337835526b6f7759704a46752d77734a496843,6,6,1
1716,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,0,9,17
1717,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,1,9,17
1718,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,2,9,17
1719,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,3,9,17
1720,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,4,9,17
1721,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,5,9,17
1722,ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,6,9,17
1723,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,0,-1,-1
1724,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,1,10,17
1725,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,2,10,17
1726,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,3,10,17
1727,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,4,10,19
1728,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,5,10,17
1729,ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,6,10,17
1730,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,0,0,0
1731,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,1,0,0
1732,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,2,0,0
1733,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,3,0,0
1734,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,4,0,0
1735,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,5,0,0
1736,ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,6,0,0
1737,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,0,6,1
1738,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,1,6,1
1739,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,2,6,1
1740,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,3,6,1
1741,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,4,6,1
1742,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,5,6,1
1743,ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,6,6,0
1744,ven_5131757937506d716a5656526b6f7759316265523959354a496843,0,9,21
1745,ven_5131757937506d716a5656526b6f7759316265523959354a496843,1,9,21
1746,ven_5131757937506d716a5656526b6f7759316265523959354a496843,2,9,21
1747,ven_5131757937506d716a5656526b6f7759316265523959354a496843,3,9,21
1748,ven_5131757937506d716a5656526b6f7759316265523959354a496843,4,9,21
1749,ven_5131757937506d716a5656526b6f7759316265523959354a496843,5,9,21
1750,ven_5131757937506d716a5656526b6f7759316265523959354a496843,6,9,21
1751,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,0,9,17
1752,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,1,9,17
1753,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,2,9,17
1754,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,3,9,17
1755,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,4,9,17
1756,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,5,9,17
1757,ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,6,12,17
1758,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,0,11,18
1759,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,1,11,18
1760,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,2,-1,-1
1761,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,3,11,18
1762,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,4,11,18
1763,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,5,11,20
1764,ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,6,11,18
1765,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,0,7,22
1766,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,1,7,22
1767,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,2,7,22
1768,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,3,7,22
1769,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,4,7,22
1770,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,5,7,22
1771,ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,6,7,22
1772,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,0,0,0
1773,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,1,0,0
1774,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,2,0,0
1775,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,3,0,0
1776,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,4,0,0
1777,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,5,0,0
1778,ven_5159664733765259417939526b6f77325f534d6134346a4a496843,6,0,0
1779,ven_51613841453567574f656b526b6f7759564632656134394a496843,0,10,23
1780,ven_51613841453567574f656b526b6f7759564632656134394a496843,1,10,23
1781,ven_51613841453567574f656b526b6f7759564632656134394a496843,2,10,23
1782,ven_51613841453567574f656b526b6f7759564632656134394a496843,3,10,23
1783,ven_51613841453567574f656b526b6f7759564632656134394a496843,4,10,23
1784,ven_51613841453567574f656b526b6f7759564632656134394a496843,5,10,23
1785,ven_51613841453567574f656b526b6f7759564632656134394a496843,6,10,23
1786,ven_516e525873374354527751526b6f7759313477732d34394a496843,0,6,1
1787,ven_516e525873374354527751526b6f7759313477732d34394a496843,1,6,1
1788,ven_516e525873374354527751526b6f7759313477732d34394a496843,2,6,1
1789,ven_516e525873374354527751526b6f7759313477732d34394a496843,3,6,1
1790,ven_516e525873374354527751526b6f7759313477732d34394a496843,4,6,1
1791,ven_516e525873374354527751526b6f7759313477732d34394a496843,5,6,1
1792,ven_516e525873374354527751526b6f7759313477732d34394a496843,6,6,1
1793,ven_5532317551593261384446526b6f775946505f576a57614a496843,0,10,16
1794,ven_5532317551593261384446526b6f775946505f576a57614a496843,1,10,16
1795,ven_5532317551593261384446526b6f775946505f576a57614a496843,2,10,16
1796,ven_5532317551593261384446526b6f775946505f576a57614a496843,3,10,16
1797,ven_5532317551593261384446526b6f775946505f576a57614a496843,4,10,16
1798,ven_5532317551593261384446526b6f775946505f576a57614a496843,5,10,16
1799,ven_5532317551593261384446526b6f775946505f576a57614a496843,6,10,16
1800,ven_554975514d79783467714d526b6f77594e706e4e6b7a414a496843,0,6,1
1801,ven_554975514d79783467714d526b6f77594e706e4e6b7a414a496843,1,6,1
1802,ven_554975514d79783467714d526b6f77594e706e4e6b7a414a496843,2,6,1
1803,ven_554975514d79783467714d526b6f77594e706e4e6b7a414a496843,3,6,1
1804,ven_554975514d79783467714d526b6f77594e706e4e6b7a414a496843,4,6,1
1805,ven_554975514d79783467714d526b6f77594e706e4e6b7a414a496843,5,6,1
1806,ven_554975514d79783467714d526b6f77594e706e4e6b7a414a496843,6,6,1
1807,ven_554f66576a594b6a744d5f526b6f775a467258773155664a496843,0,6,0
1808,ven_554f66576a594b6a744d5f526b6f775a467258773155664a496843,1,6,0
1809,ven_554f66576a594b6a744d5f526b6f775a467258773155664a496843,2,6,0
1810,ven_554f66576a594b6a744d5f526b6f775a467258773155664a496843,3,6,0
1811,ven_554f66576a594b6a744d5f526b6f775a467258773155664a496843,4,6,0
1812,ven_554f66576a594b6a744d5f526b6f775a467258773155664a496843,5,6,0
1813,ven_554f66576a594b6a744d5f526b6f775a467258773155664a496843,6,6,0
1814,ven_555234376f4f4f30364447526b6f775a4a7752465057654a496843,0,8,18
1815,ven_555234376f4f4f30364447526b6f775a4a7752465057654a496843,1,8,18
1816,ven_555234376f4f4f30364447526b6f775a4a7752465057654a496843,2,8,18
1817,ven_555234376f4f4f30364447526b6f775a4a7752465057654a496843,3,8,18
1818,ven_555234376f4f4f30364447526b6f775a4a7752465057654a496843,4,8,18
1819,ven_555234376f4f4f30364447526b6f775a4a7752465057654a496843,5,-1,-1
1820,ven_555234376f4f4f30364447526b6f775a4a7752465057654a496843,6,-1,-1
1821,ven_5556474f56636f7565674c526b6f7759566c78494a516d4a496843,0,0,0
1822,ven_5556474f56636f7565674c526b6f7759566c78494a516d4a496843,1,0,0
1823,ven_5556474f56636f7565674c526b6f7759566c78494a516d4a496843,2,0,0
1824,ven_5556474f56636f7565674c526b6f7759566c78494a516d4a496843,3,0,0
1825,ven_5556474f56636f7565674c526b6f7759566c78494a516d4a496843,4,0,0
1826,ven_5556474f56636f7565674c526b6f7759566c78494a516d4a496843,5,0,0
1827,ven_5556474f56636f7565674c526b6f7759566c78494a516d4a496843,6,0,0
1828,ven_55613477334b4957707751526b6f77595a49654f5632364a496843,0,-1,-1
1829,ven_55613477334b4957707751526b6f77595a49654f5632364a496843,1,10,17
1830,ven_55613477334b4957707751526b6f77595a49654f5632364a496843,2,10,17
1831,ven_55613477334b4957707751526b6f77595a49654f5632364a496843,3,10,17
1832,ven_55613477334b4957707751526b6f77595a49654f5632364a496843,4,10,17
1833,ven_55613477334b4957707751526b6f77595a49654f5632364a496843,5,10,17
1834,ven_55613477334b4957707751526b6f77595a49654f5632364a496843,6,10,17
1835,ven_556242455a4d50646d7736526b6f775a7061734749664e4a496843,0,9,19
1836,ven_556242455a4d50646d7736526b6f775a7061734749664e4a496843,1,9,19
1837,ven_556242455a4d50646d7736526b6f775a7061734749664e4a496843,2,9,19
1838,ven_556242455a4d50646d7736526b6f775a7061734749664e4a496843,3,9,19
1839,ven_556242455a4d50646d7736526b6f775a7061734749664e4a496843,4,9,19
1840,ven_556242455a4d50646d7736526b6f775a7061734749664e4a496843,5,9,19
1841,ven_556242455a4d50646d7736526b6f775a7061734749664e4a496843,6,9,19
1842,ven_557258376d4e6e56463972526b6f7759526f6b6e5f796f4a496843,0,9,21
1843,ven_557258376d4e6e56463972526b6f7759526f6b6e5f796f4a496843,1,9,17
1844,ven_557258376d4e6e56463972526b6f7759526f6b6e5f796f4a496843,2,7,21
1845,ven_557258376d4e6e56463972526b6f7759526f6b6e5f796f4a496843,3,9,17
1846,ven_557258376d4e6e56463972526b6f7759526f6b6e5f796f4a496843,4,9,21
1847,ven_557258376d4e6e56463972526b6f7759526f6b6e5f796f4a496843,5,9,14
1848,ven_557258376d4e6e56463972526b6f7759526f6b6e5f796f4a496843,6,-1,-1
1849,ven_557a78624d425838544f65526b6f7759316569484d30554a496843,0,6,1
1850,ven_557a78624d425838544f65526b6f7759316569484d30554a496843,1,6,1
1851,ven_557a78624d425838544f65526b6f7759316569484d30554a496843,2,6,1
1852,ven_557a78624d425838544f65526b6f7759316569484d30554a496843,3,6,1
1853,ven_557a78624d425838544f65526b6f7759316569484d30554a496843,4,6,1
1854,ven_557a78624d425838544f65526b6f7759316569484d30554a496843,5,6,1
1855,ven_557a78624d425838544f65526b6f7759316569484d30554a496843,6,6,1
1856,ven_593850536c663139675869526b6f77595270364a4d334e4a496843,0,10,18
1857,ven_593850536c663139675869526b6f77595270364a4d334e4a496843,1,-1,-1
1858,ven_593850536c663139675869526b6f77595270364a4d334e4a496843,2,10,18
1859,ven_593850536c663139675869526b6f77595270364a4d334e4a496843,3,10,18
1860,ven_593850536c663139675869526b6f77595270364a4d334e4a496843,4,10,22
1861,ven_593850536c663139675869526b6f77595270364a4d334e4a496843,5,10,18
1862,ven_593850536c663139675869526b6f77595270364a4d334e4a496843,6,10,18
1863,ven_5945636445507078654d7a526b6f77594a71514e6c35304a496843,0,9,17
1864,ven_5945636445507078654d7a526b6f77594a71514e6c35304a496843,1,-1,-1
1865,ven_5945636445507078654d7a526b6f77594a71514e6c35304a496843,2,-1,-1
1866,ven_5945636445507078654d7a526b6f77594a71514e6c35304a496843,3,9,17
1867,ven_5945636445507078654d7a526b6f77594a71514e6c35304a496843,4,9,17
1868,ven_5945636445507078654d7a526b6f77594a71514e6c35304a496843,5,9,17
1869,ven_5945636445507078654d7a526b6f77594a71514e6c35304a496843,6,9,17
1870,ven_594c414b424e7861515470526b6f77327652734f6a54714a496843,0,-1,-1
1871,ven_594c414b424e7861515470526b6f77327652734f6a54714a496843,1,-1,-1
1872,ven_594c414b424e7861515470526b6f77327652734f6a54714a496843,2,10,17
1873,ven_594c414b424e7861515470526b6f77327652734f6a54714a496843,3,10,17
1874,ven_594c414b424e7861515470526b6f77327652734f6a54714a496843,4,10,17
1875,ven_594c414b424e7861515470526b6f77327652734f6a54714a496843,5,10,17
1876,ven_594c414b424e7861515470526b6f77327652734f6a54714a496843,6,10,17
1877,ven_59525f746b6a5a6f755359526b6f77594634376336374d4a496843,0,7,20
1878,ven_59525f746b6a5a6f755359526b6f77594634376336374d4a496843,1,7,20
1879,ven_59525f746b6a5a6f755359526b6f77594634376336374d4a496843,2,7,20
1880,ven_59525f746b6a5a6f755359526b6f77594634376336374d4a496843,3,7,20
