original_ven_id,hash_ven_id,latitude,longitude,zone_id,name,address,venue_type,rating,price,type_mod,zone_group,image,description,location_id,venue_mod_type
ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,73668615,40.7936,-73.9722,238,Manhattan Diner,"2532 Broadway New York, NY 10025 United States",AMERICAN_RESTAURANT,4.3,2.0,American Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/05/20/22/78/symphony-space.jpg,"The Manhattan Diner is a small, cramped diner located in the heart of New York City. The diner is always busy, with a line out the door during peak hours. The menu is extensive and includes all of the classic American diner foods. The food is greasy and d",0,American Restaurant
ven_4d4f717065304438546963526b6f773244306d4c6f66624a496843,96949777,40.8119,-73.9631,166,The Riverside Church,"490 Riverside Dr New York, NY 10027 United States",CHURCH,4.6,-1.0,Religious,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/07/b6/f2/0b/getlstd-property-photo.jpg,"The Riverside Church in New York City is a massive structure with a large and ornate interior. The church is located on the Upper West Side of Manhattan, and it is a popular tourist destination. The church has a large capacity and is able to accommodate a",0,Religious
ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,3626600,40.7764,-73.9793,142,Parm,"235 Columbus Ave New York, NY 10023 United States",ITALIAN_RESTAURANT,4.2,2.0,Italian Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/06/1e/18/60/alskling-wall-of-camisoles.jpg,"Parm is a restaurant located in New York City. The restaurant is known for its Italian cuisine, and its menu features a variety of dishes made with fresh, locally sourced ingredients. The restaurant has a casual atmosphere, and its decor features exposed ",0,Italian Restaurant
ven_4d566a675754566e775938526b6f775964767a734d342d4a496843,85983449,40.7667,-73.9821,163,Nordstrom Men's Store,"235 W 57th St New York, NY 10019 United States",SHOPPING_CENTER,4.5,-1.0,Shopping Center,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/27/4d/76/06/display-festive.jpg,"Just south of Central Park and across the street from our men's store, explore seven floors of thoughtfully curated clothing, shoes and accessories, as well as beauty, home goods and new restaurants, cafés and bars. Fronted by a unique glass façade, the 3",20106859,Shopping Center
ven_4d67644a7a4f42754a6772526b6f775a3949544542352d4a496843,62241568,40.7538,-74.0012,246,Beyond the Edge,"30 Hudson Yards New York, NY 10001 United States",GIFTS,4.4,-1.0,Gifts & Souvenirs,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/17/14/6c/22/visitar-este-nuevo-sitio.jpg,"Hudson Yards is New York’s newest neighborhood and home to more than 100 diverse shops and culinary experiences, offices for leaders in industry, significant public art and dynamic cultural institutions including The Shed, modern residences, 14 acres of p",17599424,Gifts & Souvenirs
ven_4d6775434b4f4f3239616a526b6f775a64414f333534334a496843,70311416,40.7492,-73.9814,170,The Morgan Library & Museum,"225 Madison Ave New York, NY 10016 United States",MUSEUM,4.7,2.0,Cultural Heritage,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/16/7c/7c/e9/photo0jpg.jpg,"Just a short walk from Grand Central and Penn Station, the Morgan is a major exhibition venue for fine art, literature, and music, one of New York's great historic sites, and a wonderful place to dine, shop, and attend a concert or film.",107356,Cultural Heritage
ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,17902456,40.7629,-73.9841,230,Victor's Cafe,"236 W 52nd St New York, NY 10019 United States",RESTAURANT,4.4,2.0,Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/0f/b2/78/07/photo1jpg.jpg,"Victor's Cafe is a cozy little spot located in the heart of the East Village. The cafe has a warm and inviting atmosphere, with exposed brick walls and dark wood floors. The menu features a variety of traditional American comfort food, including burgers, ",548678,Restaurant
ven_4d68567669785469346469526b6f775a5a7167564965704a496843,53355208,40.7432,-73.9888,234,Memories of New York,"206 5th Ave New York, NY 10010 United States",SOUVENIR_SHOP,4.7,-1.0,Gifts & Souvenirs,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/daodao/photo-l/04/52/4d/bc/memory-of-new-york.jpg,"Memories of New York is a restaurant that pays homage to the city that never sleeps. The restaurant is designed to look like a New York City street, complete with a yellow taxi cab and a street sign. The menu features classic American dishes with a New Yo",0,Gifts & Souvenirs
ven_4d6a306b416131617a736f526b6f7759355f7a6d3155394a496843,25433436,40.7587,-73.9787,161,Rockefeller Center,"45 Rockefeller Plaza New York, NY 10111 United States",HISTORICAL,4.7,-1.0,Cultural Heritage,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/0f/93/30/1d/photo1jpg.jpg,"Rockefeller Center is a national historic landmark in the heart of Midtown Manhattan. Home to Top of the Rock Observation Deck, NBC Studios, Radio City Music Hall and much more. Shop, dine and explore at one of New York's most inspiring locations.",105123,Cultural Heritage
ven_4d6b635a66496d5f4e4974526b6f77595a66714b76536f4a496843,73851929,40.7691,-73.9778,43,Umpire Rock,"Central Park S New York, NY 10019 United States",SCENIC_POINT,4.6,-1.0,Scenic Landmarks,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/03/bc/36/a4/new-york-carriage-company.jpg,"Umpire Rock is a large rock located in the town of Umpqua, Oregon. The rock is a popular destination for rock climbing and hiking. The rock is also a popular spot for picnics and camping.",0,Scenic Landmarks
ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,90900146,40.7814,-73.9799,239,Amsterdam Ale House,"340 Amsterdam Ave New York, NY 10024 United States",RESTAURANT,4.3,2.0,Restaurant,Upper West Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-y2oq6Q0Q4MHJkLVhapvMXFUY.png?st=2023-08-01T15%3A57%3A47Z&se=2023-08-01T17%3A57%3A47Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"The Amsterdam Ale House is a local bar located in the heart of Amsterdam. The bar is known for its wide selection of beers, as well as its friendly and welcoming atmosphere. The Amsterdam Ale House is the perfect place to enjoy a cold beer and relax with ",23857734,Restaurant
ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,74138891,40.7894,-73.974,238,Bodrum Mediterranean Restaurant,"584 Amsterdam Ave New York, NY 10024 United States",MEDITERANEAN_RESTAURANT,4.4,2.0,Mediteranean Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/08/49/c1/ce/nyc-jaunts.jpg,"Bodrum Mediterranean Restaurant is a local favorite in the heart of downtown. The restaurant has a warm and inviting atmosphere, with dark wood floors and exposed brick walls. The menu features a variety of Mediterranean and Turkish dishes, including keba",0,Mediteranean Restaurant
ven_5131757937506d716a5656526b6f7759316265523959354a496843,53609244,40.7789,-73.9587,236,Church of St. Ignatius Loyola,"980 Park Ave New York, NY 10028 United States",CHURCH,4.8,-1.0,Religious,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/0e/2f/67/02/photo0jpg.jpg,The Church of St. Ignatius Loyola is a large church located in New York City. It is a Roman Catholic church and is part of the Jesuits. The church is very ornate and has a large pipe organ. It is known for its large stained glass windows and its beautiful,2315917,Religious
ven_51386f4f4968583076775f526b6f77327a6a56375230614a496843,71889671,40.8038,-73.9619,166,The Cathedral Church of St. John the Divine,"1047 Amsterdam Ave New York, NY 10025 United States",CHURCH,4.5,-1.0,Religious,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/28/39/3f/e4/caption.jpg,The Cathedral Church of St. John the Divine is located in New York City. It is the largest cathedral in the world and the seat of the Episcopal Diocese of New York. The cathedral is known for its Gothic Revival architecture and its large size. It is also ,24012703,Religious
ven_51416f63306f39377a4475526b6f77594a716d65355a6d4a496843,53771911,40.783,-73.959,236,Solomon R. Guggenheim Museum,"1071 5th Ave New York, NY 10128 United States",MUSEUM,4.3,-1.0,Cultural Heritage,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/0e/f1/14/d0/photo0jpg.jpg,The circular Frank Lloyd Wright-designed building is as much of a draw as the museum's collection of modern art.,108687,Cultural Heritage
ven_51446447416e773241794f526b6f775970494e52397a654a496843,92267814,40.7783,-73.9803,142,West NYC,"147 W 72nd St New York, NY 10023 United States",SHOPPING,4.4,-1.0,Fashion Convenience,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/19/59/e2/21/getlstd-property-photo.jpg,"West NYC is a sneaker boutique and streetwear store located on the Upper West Side of Manhattan. The store carries a wide range of sneakers and apparel from brands like Nike, Adidas, Supreme, and more. The store has a clean and modern aesthetic, with whit",0,Fashion Convenience
ven_5149584e6b423237664c6b526b6f773248785f7a7356564a496843,55713012,40.8045,-73.9483,41,NiLu Gift Boutique,"191 Malcolm X Blvd New York, NY 10026 United States",GIFTS,4.7,-1.0,Gifts & Souvenirs,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/0f/32/c6/d0/nilu.jpg,"NiLu Gift Boutique is a unique gift shop located in the heart of historic downtown Charleston. They offer a wide variety of items for every occasion including baby gifts, wedding gifts, corporate gifts, and more. They also offer a variety of services such",0,Gifts & Souvenirs
ven_514c6e7669624a33455f70526b6f775a703635674762764a496843,43888073,40.7536,-73.9832,164,Bryant Park,"New York, NY 10018 United States",PARK,4.7,-1.0,Park,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/15/20/e2/12/beautiful-bon-bons.jpg,"Bryant Park is a 9.603-acre (38,863 m²) privately managed public park located in the New York City borough of Manhattan. The park is located between Fifth and Sixth Avenues and between 40th and 42nd Streets in Midtown Manhattan, adjacent to the New York P",0,Park
ven_514f6c557435625a377953526b6f77594e3444305363374a496843,47714991,40.7901,-73.9735,238,Mido,"612 Amsterdam Ave New York, NY 10024 United States",JAPANESE_RESTAURANT,4.4,2.0,Japanese Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/02/40/6c/76/c-park-nyc-the-gates.jpg,"Mido is a Japanese restaurant located in the heart of downtown Toronto. The restaurant is small and intimate, with a warm and inviting atmosphere. The menu features a wide variety of traditional Japanese dishes, as well as a selection of sushi and sashimi",0,Japanese Restaurant
ven_51524c4a765a6e57613870526b6f775a4a77792d7454614a496843,48217619,40.7518,-73.9715,233,Amish Market East,"240 E 45th St New York, NY 10017 United States",GROCERY,4.4,2.0,Neighborhood Market,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-f/0e/e9/b4/17/all-tiers.jpg,"Amish Market East is a large, open-air market located in the heart of Amish country. The market features a wide variety of Amish-made goods, including furniture, quilts, baked goods, and more. Visitors can also find a variety of food vendors selling every",0,Neighborhood Market
ven_5158584145756f374a4b76526b6f777a376635445166474a496843,40717426,40.869,-73.9319,243,The Hudson,"348 Dyckman St New York, NY 10034 United States",AMERICAN_RESTAURANT,3.9,2.0,American Restaurant,Upper Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/0b/66/49/2a/inwood-hill-park.jpg,"The Hudson is a music venue in New York City. It is located on Hudson Street in the Tribeca neighborhood. The venue has a capacity of 1,500 people. It opened in 2017. The Hudson is owned by Live Nation.",3598044,American Restaurant
ven_5159664733765259417939526b6f77325f534d6134346a4a496843,53771684,40.7986,-73.9733,151,Firemen's Memorial,"West 100th Street Riverside Dr New York, NY 10025 United States",HISTORICAL,4.7,-1.0,Cultural Heritage,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/22/0c/b2/71/front-of-fireman-monument.jpg,"The Firemen's Memorial is a large, open-air venue located in the heart of the city. It is surrounded by tall buildings and has a large, central fountain in the middle. The venue is popular for events such as concerts and festivals.",11605643,Cultural Heritage
ven_515f325678612d31534c72526b6f7759353474423453314a496843,26206424,40.78,-73.9765,239,Raku,"57 W 76th St New York, NY 10023 United States",JAPANESE_RESTAURANT,4.5,2.0,Japanese Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0d/10/ce/0a/wide-shot.jpg,"Grand Bazaar NYC is the biggest curated weekly flea market in New York City. Open every Sunday, indoors and outdoors, all year-round, handpicked artists, designers, craft-makers, and independent vintage and antique dealers sell one-of-a-kind, rare, limite",10806791,Japanese Restaurant
ven_515f466457386349774574526b6f775a46556e374353444a496843,90462994,40.7662,-73.9812,163,Wolf at Nordstrom NYC,"225 W 57th St New York, NY 10019 United States",ITALIAN_RESTAURANT,4.7,3.0,Italian Restaurant,Midtown Manhattan,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-5GO6U2giw6NplITzvrVgh4uW.png?st=2023-08-01T15%3A57%3A57Z&se=2023-08-01T17%3A57%3A57Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,A major department store 6Level Flight floored complex available to shop with a gentleman or couple of 3 groups by Joyce Choice email: appointmentsolver@gmail.com ,23628392,Italian Restaurant
ven_51613841453567574f656b526b6f7759564632656134394a496843,60586901,40.7593,-73.9843,230,Hershey's Chocolate World,"20 Times Square 701 7th Ave New York, NY 10036 United States",DESSERT,4.6,-1.0,Art,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/06/28/2d/09/hershey-s-times-square.jpg,"Hershey's Chocolate World is a large amusement park in Hershey, Pennsylvania, United States. The park is themed after the Hershey's chocolate company and its products. Hershey's Chocolate World is one of the most popular tourist destinations in Pennsylvan",0,Art
ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,44509211,40.733,-74.0077,158,Libertine,"684 Greenwich St New York, NY 10014 United States",FRENCH_RESTAURANT,4.7,-1.0,French Restaurant,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/18/75/05/64/caption.jpg,"The Libertine is a dark and intimate bar located in the heart of the city. The décor is modern and sleek, with dark wood floors and exposed brick walls. The mood is relaxed and comfortable, with a focus on quality conversation and good drinks. The menu fe",0,French Restaurant
ven_51667962777a6c6d64306e526b49726f725a77756f366d4a496843,89434665,40.767,-73.983,48,Mandu Apparel and Accessories KPOP Store,"1000 8th Ave STE 10 New York, NY 10019 United States",APPAREL,4.5,-1.0,Fashion Convenience,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/07/6a/9f/88/small-but-great-selection.jpg,"Mandu Apparel and Accessories KPOP Store is a small, independently owned store specializing in Korean pop culture merchandise. The store is located in the heart of Koreatown in Los Angeles, CA and has been in business for over 5 years. The store stocks a ",0,Fashion Convenience
ven_51683176714b3744615056526b6f77597862375f6b576f4a496843,63693199,40.7792,-73.9554,236,H&M,"150 East 86th St New York, NY 10028 United States",APPAREL,4.0,1.0,Fashion Convenience,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/0f/87/f1/ac/photo0jpg.jpg,"H&M is a popular clothing store that is known for its affordable prices and trendy styles. The store offers a wide range of clothing for men, women, and children, as well as accessories and home items. H&M has a reputation for being a fast-fashion retaile",0,Fashion Convenience
